participant_id,session_id,window_start,window_end,ema_score,ema_timestamp,label,hr_mean,hr_std,hr_min,hr_max,hr_range,hr_median,hr_iqr,hr_rms,hr_slope_bpm_per_second,hr_mean_abs_change,hr_rmssd_bpm,accel_x_mean,accel_x_std,accel_x_min,accel_x_max,accel_x_range,accel_x_median,accel_x_iqr,accel_x_rms,accel_y_mean,accel_y_std,accel_y_min,accel_y_max,accel_y_range,accel_y_median,accel_y_iqr,accel_y_rms,accel_z_mean,accel_z_std,accel_z_min,accel_z_max,accel_z_range,accel_z_median,accel_z_iqr,accel_z_rms,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_range,accel_mag_median,accel_mag_iqr,accel_mag_rms,dynamic_accel_mag_mean,dynamic_accel_mag_std,dynamic_accel_mag_min,dynamic_accel_mag_max,dynamic_accel_mag_range,dynamic_accel_mag_median,dynamic_accel_mag_iqr,dynamic_accel_mag_rms,jerk_mean,jerk_std,jerk_min,jerk_max,jerk_range,jerk_median,jerk_iqr,jerk_rms,accel_mag_spectral_energy,accel_mag_dominant_frequency_hz,accel_mag_spectral_entropy,jerk_spectral_energy,jerk_dominant_frequency_hz,jerk_spectral_entropy,signal_magnitude_area,stillness_fraction,high_motion_fraction,accel_corr_xy,accel_corr_xz,accel_corr_yz,window_missing_fraction,pre_fill_missing_fraction
participant-01,demo-session-segment-0,2026-01-01 12:00:45+00:00,2026-01-01 12:01:14.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,69.75392231553845,2.0988417238681,66.82964061013107,74.2881124205502,7.458471810419141,68.93641147447606,3.9293448000268256,69.78538622946367,0.23601443342159686,0.1133307460164619,0.2005508089871296,0.0019276118875314041,0.028135855457162764,-0.06800884557630532,0.08211017654776621,0.15011902212407152,0.0013061442501148181,0.041468515270131755,0.028154987042339173,-0.0011331797080868118,0.028380803307800077,-0.0954130937904136,0.08836692934171042,0.18378002313212402,-0.00041987172010984376,0.03746855967566712,0.028356113849730337,0.9995708357740463,0.029189619763397776,0.8983585403503799,1.1018164547274996,0.2034579143771197,0.999036224456344,0.0359361321466487,0.9999955247494616,1.0003690711875481,0.02919562810870564,0.8994928908269457,1.102210124020662,0.20271723319371637,0.999391934839936,0.035812152222086335,1.0007935961060923,0.000977136347612178,0.02919562810870564,-0.09989904401299032,0.10281818918072605,0.20271723319371637,5.551115123125783e-17,0.03581215222208631,0.029163302518201335,-0.0004998267343568911,0.34917857130672747,-1.2332870226078563,0.8983411218513715,2.1316281444592278,0.010939158781069214,0.4295367366378669,0.34859647957350204,0.12743151468732444,0.3333333333333333,0.87604155563005,18.227915830369913,3.7333333333333334,0.8097949994451382,1.0447566009628304,0.9133333333333333,0.0,-0.10121993468599177,-0.03849799746519497,-0.04721990186104947,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:01:00+00:00,2026-01-01 12:01:29.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,71.74462513728352,1.3251459621236727,68.55615278161088,74.2881124205502,5.73195963893933,71.85229694933898,1.8234595832855547,71.75682124047532,0.007709296456556384,0.10941913368128516,0.1897671736921398,-0.0005875069727824749,0.029833257409436747,-0.16262198766664407,0.08075611305109502,0.24337810071773908,-0.0009920106632529328,0.036904625842007766,0.02978928780521484,-0.00021481805303013936,0.028404468918880436,-0.0954130937904136,0.08836692934171042,0.18378002313212402,0.0010220184098100747,0.03856137574502026,0.02835790228215656,1.000687498575016,0.028783576951559097,0.9296506174169332,1.1018164547274996,0.17216583731056634,1.000305103858151,0.03688990156260652,1.0010999962335307,1.001529637524178,0.02887801427171554,0.9306332257949632,1.102210124020662,0.17157689822569888,1.0008964971715817,0.03732224286559849,1.0019444968402997,0.0006331403525965136,0.02887801427171554,-0.07026327137661847,0.10131362684908041,0.17157689822569888,-1.1102230246251565e-16,0.03732224286559849,0.028836795521623083,-0.0005851313546456567,0.3623539691107083,-0.878290553125235,0.9727394882911744,1.8510300414164094,0.008982336589328233,0.45646383761623943,0.36175001494478487,0.12467695903565797,1.5333333333333332,0.8559809651162169,19.63015582428571,3.5,0.800830126314346,1.0461077710171602,0.9066666666666666,0.0,-0.0634305218052415,0.047291950641692136,-0.03469322361716659,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:01:15+00:00,2026-01-01 12:01:44.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,70.8785664118728,1.5544798666367166,67.91188402617715,74.2881124205502,6.376228394373058,70.55577163949046,2.3844731963193055,70.89555366569793,-0.12445006251322303,0.09269979695332822,0.1616005535030996,0.007680380130317032,0.13976027589559878,-0.4817403286325999,0.7617793325756163,1.2435196612082162,0.0033217162242232517,0.0534936541643979,0.13973837402433645,0.006462761259272064,0.11749291608939019,-0.5037701131874597,0.4564955813779251,0.9602656945653848,0.001816306950210751,0.051635008951103886,0.11747483700710351,1.00245321018763,0.10044740986762798,0.6146151137966775,1.3956630998565114,0.7810479860598338,0.9995080356099111,0.050536700125831446,1.0074564449596666,1.0183906346579898,0.10589396903855922,0.6611239833037977,1.5374249701009137,0.876300986797116,1.0019897592337164,0.05195978182242078,1.023863095826576,0.016400875424273497,0.10589396903855922,-0.3408657759299186,0.5354352108671974,0.876300986797116,-1.1102230246251565e-16,0.0519597818224207,0.10698197488904107,0.006243651883748291,1.2210615510026746,-4.525414340612487,5.205815936989925,9.731230277602412,0.004916113389742405,0.6787293565354766,1.2190407390600662,1.6767686179001962,0.03333333333333333,0.8688217699754374,222.99038798448098,3.1333333333333333,0.8332353384248188,1.1405073641654775,0.7066666666666667,0.0033333333333333335,-0.21388022587150318,0.11125387405478654,-0.17546585180843532,0.0,0.0016666666666666668
participant-01,demo-session-segment-0,2026-01-01 12:01:30+00:00,2026-01-01 12:01:59.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,71.79667674313755,2.3603325964662663,67.91188402617715,76.91514088524538,9.00325685906823,71.20754305520165,3.8540249119350563,71.83533525193556,0.2552423963471521,0.08218354002291782,0.15785811803279856,0.024760797939020772,0.226697241890229,-0.6127654491251986,0.7617793325756163,1.374544781700815,0.011425434425364488,0.24304608569404407,0.22766956566541469,0.0032514490819897236,0.20042534133566992,-0.6747223752670715,0.5886526956234512,1.2633750708905227,0.0017771794408973328,0.22757041046775517,0.2001174363030056,0.9964657157119351,0.17436582774375872,0.5399057940695816,1.5773524067835907,1.037446612714009,0.9972132136345633,0.19699993674831517,1.011556236532494,1.0417943577943711,0.17288895418725406,0.608033507721742,1.608607794454652,1.00057428673291,1.016775284698948,0.20453592232473083,1.0559954730540035,0.0250190730954232,0.17288895418725406,-0.40874177697720593,0.591832509755704,1.00057428673291,-1.1102230246251565e-16,0.20453592232473086,0.17440444144836645,0.005184926864108607,1.9784062198018229,-5.171496930240096,5.205815936989925,10.377312867230021,-0.01807835808624203,2.345143220895707,1.975112929290025,4.470292702239873,0.43333333333333335,0.8472278408893339,585.9235934888336,2.6,0.8150121004652823,1.3099124811423668,0.35333333333333333,0.01,-0.075712086289401,0.0006522063098549971,-0.1028340883494982,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:01:45+00:00,2026-01-01 12:02:14.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,77.50278306063194,4.309649120273014,70.94072083894125,84.94091719124603,14.000196352304783,76.60566410418099,8.364825872769813,77.62211377842947,0.49145705551279756,0.10150341682258886,0.20097121905351945,0.014161667725508004,0.25980410858355546,-0.6351586840173324,0.6946166229065405,1.329775306923873,0.0133096827026873,0.34209180998244015,0.2597570668019266,-0.008638548712349325,0.2293139183078396,-0.6747223752670715,0.5898203922201786,1.26454276748725,-0.010376299741618064,0.3314328048444829,0.22909433590361386,1.004154418292985,0.19895325292226773,0.5399057940695816,1.5773524067835907,1.037446612714009,1.006158749857027,0.2859955444786567,1.0236095697593137,1.0639467062255956,0.18939767079760167,0.608033507721742,1.608607794454652,1.00057428673291,1.0589579552280797,0.24611797590466167,1.0806176473663132,0.004988750997516004,0.18939767079760167,-0.45092444750633764,0.5496498392265723,1.00057428673291,-1.1102230246251565e-16,0.24611797590466158,0.18914754491593783,-0.005811199434669037,2.124412892362595,-5.272495309951499,5.997377812014929,11.269873121966429,-0.007308337296315637,3.0809949914936743,2.120877210059827,5.3734298485788345,0.43333333333333335,0.857004586426523,678.6818812715125,2.933333333333333,0.8381133927691925,1.400524147607893,0.22,0.006666666666666667,-0.04932643041710287,0.06306748001356412,-0.04247828492281377,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:02:00+00:00,2026-01-01 12:02:29.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,83.22710758383052,2.568957060267553,76.46530718330708,86.17238193458292,9.70707475127584,84.66578507551877,3.2071663250814595,83.2666138297942,0.2586767740821267,0.13087016004863064,0.24340120055142317,-0.000287471500888327,0.26569660272847684,-0.6685077360435034,0.8635617169701244,1.5320694530136278,-0.008671437185320829,0.3381096245044693,0.2652535611931466,0.023157724679421902,0.2343162212204143,-0.6154062212595091,0.5953616587643656,1.2107678800238748,0.028301443099674733,0.32617284944068325,0.2350688369412642,1.0043209819908807,0.20564682688603353,0.41025094651848326,1.4972715078837369,1.0870205613652537,1.0148984681036781,0.2962716573824309,1.0250903782353666,1.0658527854766036,0.20129580158274482,0.5069474833570743,1.5524992044722785,1.0455517211152041,1.0780705951995349,0.26612228400155213,1.08463223876911,-0.01221780972293126,0.20129580158274482,-0.5711231118424606,0.47442860927274366,1.0455517211152041,1.1102230246251565e-16,0.26612228400155213,0.2013310903548747,0.006075274327962351,2.3525122509252703,-5.734348217671035,5.997377812014929,11.731726029685964,0.08312105518611779,3.1184986839466644,2.3485959820161635,6.064672351035809,2.0,0.8815849205581989,830.4062259734465,3.433333333333333,0.8565478590816159,1.4033945274061255,0.17666666666666667,0.01,0.014992639887685458,0.11714338525588029,0.03549537440749731,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:02:15+00:00,2026-01-01 12:02:44.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,84.85824023974101,0.6341875966250191,83.18764913168988,86.17238193458292,2.984732802893035,84.94091719124603,1.0057654891438972,84.86060210631877,-0.017852441418246847,0.1009228898091853,0.1899592575601701,0.020185317456688084,0.2684272402139281,-0.6685077360435034,0.8635617169701244,1.5320694530136278,0.007498658667856699,0.36685624027893327,0.26873863334486087,0.007765281957591978,0.2386969892980714,-0.655958420573443,0.7130834872520413,1.3690419078254843,0.004378545900240714,0.3104303745998175,0.2384253163183627,0.9911407928118234,0.2021998109157271,0.41025094651848326,1.486293428786572,1.0760424822680887,1.004067234892301,0.2871614480206306,1.011488285727962,1.05420936517145,0.2023728414415294,0.5069474833570743,1.5463215563134012,1.0393740729563268,1.070598554206166,0.2700037412275862,1.0733944459882705,-0.01638918903471608,0.2023728414415294,-0.5636510708490917,0.47572300210723517,1.0393740729563268,0.0,0.27000374122758625,0.20269893088146845,-0.0006672673370557931,2.4005219757651073,-5.734348217671035,7.80832654322413,13.542674760895164,-0.035240383734339575,3.0882376802469045,2.3965178590731337,6.1228322116920735,1.5666666666666667,0.8670200720271327,861.5293195690824,3.8,0.8350366655910709,1.3929069595034325,0.23,0.016666666666666666,0.09125408909199463,-0.03257024904089068,0.044369607078147306,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:02:30+00:00,2026-01-01 12:02:59.900000+00:00,10.0,2026-01-01 12:03:07.200000+00:00,1,86.24812171842417,2.279402978439919,83.18764913168988,92.10736121097182,8.919712079281936,85.58450341717099,3.7011847510119367,86.27813662201898,0.23942481650810027,0.0940165071869711,0.18524182020478291,0.01817420419092155,0.26007929113202266,-0.6536664176148299,0.8218749135069392,1.475541331121769,0.014749034436681394,0.32704359470175853,0.2602807495406763,-0.03850922203241254,0.2341188373355488,-0.6618134884435269,0.7130834872520413,1.3748969756955682,-0.05161594863889692,0.3293286294023541,0.23687947303127171,0.9927358510282557,0.2008949243946426,0.41842740359535413,1.486293428786572,1.0678660251912178,1.0078865889707596,0.25441066673856927,1.0127925312366954,1.0551660142741344,0.19066337364106595,0.5263903027104933,1.5463215563134012,1.019931253602908,1.0669766361013417,0.23289894697250713,1.0721971202413583,-0.011810621827207263,0.19066337364106595,-0.5405863333908485,0.47934492021205943,1.019931253602908,-1.1102230246251565e-16,0.23289894697250704,0.1907113991418553,0.00961536248680499,2.2274810828029157,-7.800746963120329,7.80832654322413,15.609073506344458,-0.08087915493092068,2.8817900731170276,2.223786303325881,5.435318293594293,1.6666666666666667,0.8927805734878265,741.9133912247148,3.7666666666666666,0.8648366731019689,1.3851601278135506,0.25,0.006666666666666667,0.030734676667249407,-0.0018537599854796581,-0.003120379994247981,0.0,0.0008333333333333334
participant-01,demo-session-segment-0,2026-01-01 12:02:45+00:00,2026-01-01 12:03:14.900000+00:00,2.0,2026-01-01 12:07:59.900000+00:00,0,85.24209194507758,8.402678156185141,70.9722970020223,95.21855072217996,24.246253720157654,87.97031954519778,16.145565063837296,85.65386091338112,-0.4898917676371301,0.17564777126789619,0.9116100971017411,-0.007165101001044004,0.2194769578814792,-0.6536664176148299,0.8218749135069392,1.475541331121769,-0.0012207049683188535,0.20445218101698032,0.2192279785895512,-0.02615919255082453,0.20893099917412886,-0.6618134884435269,0.5085757726683943,1.170389261111921,-0.004103594860422658,0.2033149293149178,0.2102164564508639,1.0048398273217731,0.18628637103899195,0.41842740359535413,1.564178848621702,1.145751445026348,1.0049116266896254,0.17187032658852974,1.0219050911085035,1.0512529369116612,0.17752236571316488,0.5678839112422981,1.5985898510296255,1.0307059397873273,1.0230985374889467,0.18375728612082387,1.0660871823601938,0.028154399422714426,0.17752236571316488,-0.45521462624664866,0.5754913135406787,1.0307059397873273,-1.1102230246251565e-16,0.18375728612082384,0.1794486367575907,-0.008460598282927095,2.1110970146899,-7.800746963120329,7.096334118116401,14.89708108123673,0.008522712633327045,2.15179155933669,2.107592564627029,4.711454029590362,0.06666666666666667,0.8724183938862066,666.2873284615126,3.5,0.8425972177409341,1.3100459935343567,0.33666666666666667,0.006666666666666667,0.035158056582150855,0.09913026628853588,0.011337505467325348,0.0,0.0
participant-01,demo-session-segment-0,2026-01-01 12:03:00+00:00,2026-01-01 12:03:29.900000+00:00,2.0,2026-01-01 12:07:59.900000+00:00,0,77.2403012281843,9.473856334439462,70.4965891956032,95.21855072217996,24.72196152657675,72.34250403768287,3.7346992220488033,77.81721472669203,-0.8258801569897817,0.1599984584046539,0.9039434210738116,-0.008587818261534243,0.13120900560979087,-0.5685550946745982,0.6860141188982871,1.2545692135728852,-0.002113586148864328,0.04455263978937135,0.1312713516540944,-0.008781938685216109,0.1261650996494458,-0.6589255192926367,0.44621090819248665,1.1051364274851232,0.0007565927393293819,0.04776030292247234,0.1262604294387608,1.010071973764991,0.10981147886893855,0.62064479266451,1.564178848621702,0.9435340559571921,1.0011291677932102,0.047111362421491276,1.016003817844164,1.0259567893915085,0.11354851621364147,0.6494620620850613,1.5985898510296255,0.9491277889445642,1.0045263584797997,0.04870530703902198,1.0322003786479979,0.021430430911708556,0.11354851621364148,-0.35506429639473835,0.5940634925498258,0.9491277889445642,0.0,0.04870530703902201,0.11536702887567163,-0.004903234104228565,1.366250365100299,-6.153965450838802,5.5418522996105635,11.695817750449365,0.016045204653319933,0.6037047783286376,1.363980193517337,1.9275501759235858,0.03333333333333333,0.8702879582879615,279.06274109349494,3.6333333333333333,0.8389806588012008,1.1450741313763282,0.7566666666666667,0.013333333333333334,0.15373647853063876,0.06290071179207847,0.009994982147690977,0.0,0.0008333333333333334
